outcome_name,model_name,target_fraction,selected_population_fraction,selected_rows,treatment_rows,control_rows,treatment_rate,control_rate,cumulative_uplift,cumulative_gain,uplift_ci_lower,uplift_ci_upper,random_gain,gain_above_random,endpoint_gain
conversion,response_propensity,0.25,0.25000026826442573,698938.0,597708.0,101230.0,0.011866998601323724,0.007675590240047417,0.004191408361276306,2929.534577213739,0.003587752651489691,0.004795064071062922,824.1109688807305,2105.4236083330084,3296.443875522922
conversion,response_propensity,0.3,0.3000001073057703,838725.0,716274.0,122451.0,0.010007343558470641,0.006402561024409764,0.003604782534060877,3023.421230880209,0.003102085112472138,0.004107479955649616,988.9331626568766,2034.4880682233324,3296.443875522922
conversion,response_propensity,0.35,0.35000030403301585,978513.0,834875.0,143638.0,0.008631232220392275,0.005486013450479678,0.0031452187699125963,3077.637454203484,0.002714771587234029,0.0035756659525911635,1153.7553564330226,1923.8820977704615,3296.443875522922
conversion,response_propensity,0.4,0.4000001430743604,1118300.0,953134.0,165166.0,0.007590747995559911,0.004777012218010971,0.0028137357775489397,3146.600720032979,0.002438322780103041,0.0031891487749948384,1318.577550209169,1828.0231698238101,3296.443875522922
conversion,response_propensity,0.45,0.4500003398016059,1258088.0,1071570.0,186518.0,0.006772306055600661,0.004246238968893082,0.0025260670867075785,3178.014688981764,0.0021926060994882745,0.0028595280739268825,1483.399743985315,1694.614944996449,3296.443875522922
conversion,response_propensity,0.5,0.5000001788429504,1397875.0,1189961.0,207914.0,0.0061153264686825875,0.003814076974133536,0.0023012494945490515,3216.8591371927555,0.002001546730731612,0.002600952258366491,1648.221937761461,1568.6371994312944,3296.443875522922
conversion,response_propensity,0.55,0.5500000178842951,1537662.0,1308281.0,229381.0,0.005579841028036026,0.0034614898356882216,0.0021183511923478044,3257.3081311279097,0.0018462085705137085,0.0023904938141819003,1813.0441315376072,1444.2639995903025,3296.443875522922
conversion,response_propensity,0.6,0.6000002146115406,1677450.0,1426808.0,250642.0,0.005126828557170972,0.003179834185810838,0.0019469943713601337,3265.9857082380563,0.0016973684382497172,0.00219662030447055,1977.8663253137531,1288.1193829243032,3296.443875522922
conversion,response_propensity,0.65,0.6500000536528852,1817237.0,1545444.0,271793.0,0.004740385287334902,0.0029397372264922204,0.0018006480608426818,3272.2042801415723,0.0015700952963812109,0.0020312008253041526,2142.6885190898993,1129.515761051673,3296.443875522922
conversion,response_propensity,0.7,0.7000002503801307,1957025.0,1664471.0,292554.0,0.004405603942634026,0.0027311197249054874,0.0016744842177285383,3277.0074762001927,0.0014602723470168446,0.001888696088440232,2307.510712866045,969.4967633341475,3296.443875522922
conversion,response_propensity,0.75,0.7500000894214752,2096812.0,1783285.0,313527.0,0.004117120931314961,0.0025516143745195788,0.0015655065567953823,3282.572934367239,0.001365466550827858,0.0017655465627629066,2472.3329066421916,810.2400277250476,3296.443875522922
conversion,response_propensity,0.8,0.8000002861487208,2236600.0,1901900.0,334700.0,0.003864030706135969,0.002396175679713176,0.0014678550264227933,3283.0045520972194,0.00128021124301038,0.0016554988098352067,2637.155100418338,645.8494516788815,3296.443875522922
conversion,response_propensity,0.85,0.8500001251900653,2376387.0,2020713.0,355674.0,0.0036407941157403354,0.0022576854085482774,0.001383108707192058,3286.801551358013,0.0012064021942413178,0.0015598152201427983,2801.977294194484,484.8242571635292,3296.443875522922
conversion,response_propensity,0.9,0.9000003219173109,2516175.0,2139145.0,377030.0,0.0034415619324543218,0.0021298039943771054,0.0013117579380772164,3300.61252984144,0.0011449860866139905,0.0014785297895404423,2966.79948797063,333.81304187081014,3296.443875522922
